"tweet,category"
"Orang Gila AMC Mendapat Perawatan Blaxploitation Don-O-Tungau,Entertainment"
"Pola Pencairan Es di Masa Depan di Antartika,Technology"
"Penyedia hosting web memberi FCC dosis kehidupan tanpa netralitas bersih,Technology"
"Airbnb menargetkan pelancong bisnis dengan kesepakatan Concur,Economy"
"Jessica Simpson Memamerkan Tubuh Bikini Barunya Setelah Dua Anak! (FOTO),Entertainment"
"Taylor Swift menduduki puncak daftar 'Pembuat Uang' versi majalah,Entertainment"
"Kekayaan bersih Dr. Dre: Penjualan headphone Beats ke Apple dapat menghasilkan miliarder pertama,Technology"
"Program Glass for Work bertujuan untuk menghubungkan para profesional yang bekerja dengan pengembang,Technology"
"Indeks manufaktur Tiongkok mencapai level tertinggi dalam 5 bulan,Economy"
"Pekerja Market Basket memprotes pemecatan CEO,Economy"
"Setelah hujan turun,Entertainment"
"Gwyneth Paltrow Dan Kutipannya Yang Paling Aneh,Entertainment"
"Apple dilaporkan sedang dalam pembicaraan untuk mengakuisisi Beats Electronics milik Dr Dre,Economy"
"Selena Gomez Akan Menjadi Pembuka untuk Justin Bieber di Tur Dunianya [Rumor],Entertainment"
"Analisis Fundamental EUR/JPY Perkiraan 25 April 2014,Economy"
"Pameran 'Bjork' akan menghadirkan imajinasi bagi MoMA,Entertainment"
"Samsung Galaxy Tab S 10.5 vs Apple iPad Air,Technology"
"Data inflasi hari ini dapat menjadi pemicu era baru bagi kebijakan ECB,Economy"
"Final Game of Thrones Musim 4 - Bagaimana Menurut Anda?!,Entertainment"
"Tanggal Rilis LG G3 Tiba: Perangkat Diumumkan Sebagai Smartphone Sederhana Baru,Technology"
"Barclays akan meresmikannya: Perbankan investasi hampir mati ...,Economy"
"Caleb Johnson: “Dream On” oleh Aerosmith - American Idol Top 2 [VIDEO],Entertainment"
"SETH MEYERS MENJADI PEMBAWA ACARA '66TH PRIMETIME EMMY® AWARDS',Entertainment"
"Kanye West Pergi Solo untuk Tamasya Hari Ayah Larut Malam,Entertainment"
"Berita TSLA: 4 Hal yang Perlu Diketahui Tentang SUV Tesla Model X,Technology"
"Ketakutan Kanker Kulit Lainnya untuk Hugh Jackman,Entertainment"
"'Piring terbang' Mars tercebur ke bawah,Technology"
"Pertarungan Dealer Tesla Berlanjut saat Missouri Membebani Larangan Penjualan,Economy"
"Rusia dan Tiongkok Sepakati Kesepakatan Gas,Economy"
"Kim Kardashian me-retweet tweet Kanye West 'Aku cinta keluargaku',Entertainment"
"Laporan IPCC: Memainkan permainan menyalahkan perubahan iklim,Technology"
"Jenny McCarthy Mengungkapkan Dia Akan Menjadi Pembawa Acara SiriusXM Baru,Entertainment"
"Chelsea Handler berhenti dari pertunjukan larut malam yang 'menyedihkan' setelah delapan tahun,Entertainment"
"Netflix menjelaskan secara spesifik tentang pertarungannya dengan Comcast dan penolakannya terhadap TWC ...,Technology"
"Transformers Age of Extinction Towers Atas Persaingan: Box Office Akhir Pekan ...,Entertainment"
"Penghargaan umum Michael Brown selama VMA,Entertainment"
"GM akan menarik kembali 3 juta mobil lainnya,Economy"
"Kesepakatan PokerStars mengubah Amaya Gaming Group Inc. Kanada menjadi ...,Economy"
"Samsung Galaxy Tab S (10.5) vs Samsung Galaxy TabPro 10.1: Apa yang ...,Technology"
"Keterpurukan Apple di Industri Otomotif Membuat Pemasok Tingkat 1 Gelisah,Technology"
"23 Foto Luar Biasa Musisi yang Tampil di Coachella,Entertainment"
"Thor sekarang menjadi seorang wanita: Bersiaplah untuk Dewi Guntur yang baru,Entertainment"
"Spoiler Game of Thrones Musim 4: Pembunuh Terungkap dan Itu Bukan Tyrion Lannister,Entertainment"
"Miley Cyrus adalah sahabatku: Liam Hemsworth,Entertainment"
"Microsoft menang saat Mahkamah Agung mengakhiri kasus antimonopoli,Technology"
"Maks dan Meryl: Adakah Percikan Romantis di Antara Juara 'DWTS'?,Entertainment"
"Tempat Tamu Kejutan 'Orang Gila' Neve Campbell,Entertainment"
"Kathryn Bigelow dan Todd Field menyusun proyek film saingan Bowe Bergdahl,Entertainment"
"Spoiler: itu benar-benar mendera,Entertainment"
"Krispy Kreme merosot setelah memotong perkiraan,Economy"
"Jadi ternyata dinosaurus tidak berdarah panas maupun dingin,Technology"
"Tablet Samsung memiliki warna layar yang lebih kaya,Technology"
"Es mencair di Antartika bagian barat dengan kecepatan yang 'tak terhentikan',Technology"
"Scarlett Johansson di Film 'Pahlawan Super Kuno',Entertainment"
"Saham Jerman - Faktor-faktor yang harus diperhatikan pada 18 Juni,Economy"
"Mengapa Saham Coldwater Creek (CWTR) Anjlok Hari Ini,Economy"
"Pengaya Google meningkatkan Dokumen dan Spreadsheet dalam serangan Word baru,Technology"
"Yahoo akan membuat Komunitas musim ke-6 untuk online,Entertainment"
"Mantra 'Bersandar' Sandberg,Technology"
"Rekap 'Veep' Season 3 Episode 3: Selina Mendominasi Peringkat Diss,Entertainment"
"Tweet #AskThicke Paling Lucu,Entertainment"
"Lupita Nyong'o adalah Orang Tercantik versi majalah People,Entertainment"
"S&P ditutup di atas 1900 untuk pertama kalinya,Economy"
"Musim terakhir Mad Men's: Apakah ini serial drama TV terhebat?,Entertainment"
"X Factor 2014: Miley Cyrus menghina Simon Cowell karena menilai peran,Entertainment"
"Oprah Kehilangan Posisinya sebagai Selebriti Paling Berpengaruh -- Siapakah Nomor 1 Baru?,Entertainment"
"Jimmy Fallon Memberikan Peniruan Identitas Bill Cosby yang Tepat kepada Bill Cosby,Entertainment"
"Lady Gaga & Tony Bennett Akan Rilis Album Duet Jazz 'Cheek to Cheek' Ini ...,Entertainment"
"Penyimpanan Eksternal dan lainnya akan hadir di Xbox One Bulan Depan,Technology"
"George Harvey Strait menjadi entertainer of the year di ACM Awards,Entertainment"
"Semua GIF Dari Final 'The Walking Dead' Musim 4,Entertainment"
"Sun Pharma akan membeli Ranbaxy yang bermasalah dalam kesepakatan terbesar di kawasan ini tahun ini,Economy"
"Web untuk Ditonton: Trailer baru untuk 'Orange Is the New Black',Entertainment"
"Harga jagung dan kedelai lebih menantang,Economy"
"Investigasi Percobaan Perampokan Justin Bieber DIHENTIKAN 'karena tidak ada ...,Entertainment"
"Rumor peluncuran Project KQ oleh Samsung seharusnya tidak mengejutkan Anda,Technology"
"Album Prince baru hadir di bawah kemitraan Warner Bros,Entertainment"
"272 Pengunjuk rasa Hilang di Ukraina,Economy"
"Amazon Fire Phone - ini semua yang perlu Anda ketahui!,Technology"
"Adobe meluncurkan Voice untuk iPad untuk menjadikan kita semua pendongeng (Video),Technology"
"CEO Tesla: 'Kami bertujuan untuk memiliki mobil tanpa pengemudi dalam waktu 3 tahun',Economy"
"Akankah Transformers 5 Menampilkan Dinobot?,Entertainment"
"Harga emas tergelincir di tengah ekspektasi bahwa Federal Reserve akan mengurangi ...,Economy"
"Melihat lebih dekat kaos pintar Ralph Lauren untuk para atlet,Technology"
"Uji Penerbangan Piring Terbang NASA Berhasil,Technology"
"Akankah Pasar Diintimidasi oleh The Fed?,Economy"
"Apple mungkin juga akan meluncurkan iWatch pada 9 September,Technology"
"Inmarsat 'bekerja' untuk mempublikasikan data MH370,Economy"
"Microsoft kemungkinan akan mengumumkan PHK minggu ini: Bloomberg,Technology"
"Bob Corker memuji tuduhan terhadap peretas Tiongkok,Economy"
"Apakah Video Ini Menunjukkan Solange Knowles Menendang Jay Z?,Entertainment"
"Pendapatan GameStop Meningkat 7% Karena Permintaan Konsol Baru,Economy"
"Flipkart menambahkan Myntra ke keranjangnya,Economy"
"Apple Memberi MacBook Air Peningkatan Kecepatan dan Potongan Harga $100,Technology"
"Tertawa dan belajar? Stephen Colbert mengajarkan pemirsa lebih dari sekedar berita tradisional ...,Entertainment"
"Kraft Foods Group Menarik 96.000 Pound Hot Dog,Economy"
"Tiongkok meluncurkan Investigasi Resmi terhadap Microsoft,Technology"
"Akhir dari Mad Men: Apa yang tersisa untuk dijual jika Don akhirnya menerima perubahan?,Entertainment"
"Juri memberikan $3 juta dalam kasus fracking pertama,Economy"
"Amanda Bynes Berbagi Foto Bikini dari Liburan Musim Semi,Entertainment"
"The Amazing Spider-Man 2 Digulingkan oleh Beberapa Tetangga yang Buruk,Entertainment"
"VIDEO: Microsoft Surface Pro 3 Bisa Diluncurkan Minggu Depan,Technology"
"AAA: 44 juta orang Amerika diperkirakan akan melakukan perjalanan untuk merayakan Thanksgiving,Economy"
"Seth MacFarlane menghadapi tuntutan hukum atas Ted,Entertainment"
"Netflix naik status menjadi saluran kabel di tengah pergolakan netralitas bersih,Entertainment"
"Pierce Brosnan masih terlihat ramah tamah di usia 61 tahun saat dia pergi makan siang bersama ibunya,Entertainment"
"S&P 500 membukukan kenaikan keempat berturut-turut,Economy"
"Verizon LG G3 bocor secara online menjelang peluncuran 27 Mei,Technology"
"Walikota: ''Sekarang semuanya tergantung pada Garth'',Entertainment"
"Gambar Satelit Menunjukkan Kemungkinan Lokasi Jatuhnya Jet yang Hilang,Economy"
"Junta Thailand melonggarkan jam malam menjadi empat jam sehari,Entertainment"
"Star Wars: Episode VII Menambahkan Dua Anggota Pemeran Lagi,Entertainment"
"Asus akan meluncurkan jam tangan pintar Android Wear pada bulan September: Laporan,Technology"
"Spesies Sengi Langka Ditemukan di Afrika Selatan,Technology"
"Saham Weibo (WB) Naik Setelah IPO,Economy"
"The Walking Dead: 5 hal yang kami inginkan dari musim 5,Entertainment"
"Empat Hal yang Kami Pelajari Tentang Justin Bieber Dari Rekaman Deposisinya,Entertainment"
"Data yang lemah dan gejolak di Irak merugikan saham,Economy"
"Fiat Chrysler memperkenalkan rencana lima tahun yang agresif,Economy"
"Berperahu sambil mabuk – pikirkan lagi. Operasi Air Kering telah dimulai!,Technology"
"HTC dilaporkan merencanakan One (M8) untuk Windows Phone,Technology"
"Sex And The Single Churl: Final 'Sarjana' Lainnya Menjadi Aneh,Entertainment"
"Grup Seluler Intel Kehilangan Lebih dari $3 Miliar pada tahun 2013,Economy"
"Pembedahan Nominasi VMA yang Menyeluruh dan Hampir Tidak Perlu,Entertainment"
"MH370 dapat menyebabkan pemukiman,Economy"
"Maskapai penerbangan disalahkan atas kecelakaan fatal di California,Economy"
"Gambar TKP Kurt Cobain yang Belum Pernah Dilihat Sebelumnya,Entertainment"
"Sony PlayStation Network mengalami serangan DDoS,Technology"
"Bisnis: Barclays akan melepaskan 14.000 pekerjaan,Economy"
"Tanya jawab tentang penarikan kembali GM,Economy"
"Tautan Unduh iOS 7.1.1 IPSW untuk iPhone dan iPad - Touch ID dan Keamanan ...,Technology"
"Ulasan film untuk ANDA: The Grand Budapest Hotel oleh Maria Realf,Entertainment"
"Bayi laki-laki kembar untuk Chris Hemsworth dan Elsa Pataky,Entertainment"
"Protes serikat taksi Boston menyerukan kota untuk menutup Uber (slide show),Economy"
"Android L akan berarti lebih banyak fragmentasi bagi pengguna dan pengembang,Technology"
"Amazon Fire TV menonjol dengan fitur permainan tambahan [Video],Technology"
"Trailer Kedua Jupiter Ascending Akan Membuat Anda Terpesona,Entertainment"
"'The Voice': 5 Soundbite Dari 12 Teratas,Entertainment"
"Southwest Airlines terbang ke wilayah internasional baru pada hari Selasa,Economy"
"The Morning Rundown: Jaksa dilaporkan membangun kasus penipuan terhadap GM,Technology"
"5 penampilan cantik yang ingin kami coba karena MTV VMA,Entertainment"
"S&P/Case Shiller: Semoga Harga Rumah Naik Pada Tingkat Paling Lambat Sejak Februari 2013,Economy"
"Piala Dinasti Ming dilelang dengan harga memecahkan rekor $36 juta,Entertainment"
"Gareth Edwards akan Menyutradarai Spin-off Star Wars,Entertainment"
"Fitur rahasia iOS 8 ini akan membuat layar kunci Anda lebih berguna dari sebelumnya,Technology"
"Pejabat: Bintang reality TV Benzino ditembak oleh keponakannya saat prosesi pemakaman,Entertainment"
"Kanye West yang sedih benar-benar tidak menikmati zip-lining bersama Kim Kardashian,Entertainment"
"'Fast and Furious 7' Kembali ke Abu Dhabi untuk Melanjutkan Syuting pada bulan April,Entertainment"
"Prospek CP dan kesepakatan Valeant menambah semangat TSX,Economy"
"Pembelian Oculus VR oleh Facebook menyebabkan keretakan di kalangan pengembang dan penggemar teknologi,Technology"
"Kraft menarik kembali hot dog karena pelabelan yang salah,Economy"
"Marchionne memberi tahu pemegang saham bahwa FCA baru akan 'bertujuan tinggi',Economy"
"Pembuat Film Legendaris Paul Mazursky Meninggal di Usia 84 Tahun,Entertainment"
"Keramaian Pasar: Saham Berjangka Merosot di Tengah Lemahnya Data Perdagangan Tiongkok,Economy"
"Proyek mobil tanpa pengemudi diluncurkan di Nuneaton,Technology"
"Anggota WTO gagal menyetujui kesepakatan perdagangan global,Economy"
"Lea Michele Memberikan Penghormatan Ulang Tahun kepada Cory Monteith,Entertainment"
"TI terlibat dalam kebuntuan polisi di Los Angeles,Entertainment"
"NASA menangkap letusan raksasa di Matahari,Technology"
"“Godzilla” dibayangi dan hilang dalam film,Entertainment"
"Akuisisi Penasaran Apple (AAPL),Technology"
"5 Tali Pengganti Teratas untuk Samsung Gear Live dan LG G Watch,Technology"
"Imbal hasil obligasi AS mendekati posisi terendah meskipun angka lapangan kerja tetap cerah,Economy"
"Jamie Foxx dan Dane DeHaan juga bergabung dengan bintang film tersebut di ...,Entertainment"
"Hewlett-Packard Akan Mengurangi 11.000-16.000 Pekerjaan Tambahan,Economy"
"Intercloud Cisco dapat meningkatkan rencana IoT-nya,Technology"
"Siapa yang butuh reality show kerajaan palsu Fox “I Wanna Marry Harry”?,Entertainment"
"Troll 50 Cent Floyd Mayweather dan TI memperebutkan Tiny (Video),Entertainment"
"Apakah masyarakat Amerika kehilangan minat terhadap pemanasan global? Hampir tidak.,Technology"
"Saham-saham Eropa berhenti sejenak,Economy"
"Box Office Akhir Pekan: Transformers: Age Of Extinction Berhantu 4 Juli ...,Entertainment"
"Lima Pertunjukan Garth Brooks di Irlandia dalam Bahaya,Entertainment"
"Wall Street Berhati-hati Jelang Data Ketenagakerjaan,Economy"
"Komik standup John Pinette meninggal pada usia 50,Entertainment"
"Marvel: Thor Akan Menjalani Perubahan Gender,Entertainment"
"Pelajaran kehidupan nyata dari tontonan nyata di akhir musim,Entertainment"
"Courtney Love mengira dia menemukan pesawat Malaysia – dan memposting gambar sebagai 'bukti',Entertainment"
"Ulasan: Pierce Brosnan dalam elemen thrillernya di 'November Man',Entertainment"
"AT&T berupaya memperluas layanan Internet super cepat,Technology"
"Lembaga think tank: Krisis ekonomi UE menyebabkan 6 juta orang kehilangan pekerjaan,Economy"
"Burung Laut Terbesar Ditemukan? Pelagornis Sandersi Memiliki Lebar Sayap 21 Kaki,Technology"
"BlackBerry akan meluncurkan ponsel murah di Indonesia,Technology"
"GoPro bersiap mengguncang Wall Street dengan IPO,Economy"
"Apakah kelemahan SMF 2.0.6 yang dirahasiakan memungkinkan pelanggaran forum AVAST?,Technology"
"Frances Bean Cobain Menenangkan Kata-kata kasar Twitter: 'Saya Tidak Memiliki Rasa Permusuhan Terhadap Lana',Entertainment"
"Galeri AP: Cinta yang ditinggalkan George Clooney,Entertainment"
"Kamis Putih: Ambil Baskom dan Handuk,Entertainment"
"Sterling melonjak setelah belanja besar-besaran dan petunjuk kenaikan suku bunga Bank of England,Economy"
"FILE/PERS TERKAIT,Economy"
"Nida Degesys dan hutang pinjaman mahasiswa,Economy"
"Gwyneth Paltrow Memecah Bungkam Tentang Chris Martin Split,Entertainment"
"MY BIZ: Sandberg dari Facebook mengatakan NaMo adalah 'contoh sempurna' politisi ...,Technology"
"Kim K.: Sampul Vogue benar-benar mengejutkan,Entertainment"
"Barnes & Noble Memintas Tablet Nook Menjadi Perusahaan Publiknya Sendiri,Economy"
"Bantalan pengisi daya nirkabel hadir di Starbucks,Technology"
"Warga Amerika Latin melakukan unjuk rasa menentang perusahaan AS,Economy"
"Anne Sweeney Akan Meninggalkan Disney TV Setelah 18 Tahun,Entertainment"
"Pertunjukan Adam Richman ditangguhkan: Penayangan perdana 'Man Finds Food' ditunda karena kata-kata kasar,Entertainment"
"Album 5SOS debut di No.1 di AS,Entertainment"
"Paul McCartney Naik Panggung Untuk Pertama Kalinya Dalam Beberapa Bulan,Entertainment"
"Apple menarik kembali beberapa iPhone 5,Technology"
"BERHARGA-Emas mencapai level tertinggi dalam 3 bulan karena melemahnya dolar dan kekerasan di Irak,Economy"
"'Batman Vs. Judul Resmi Superman Bahkan Lebih Memalukan Daripada ...,Entertainment"
"Kristen dan Rob Fokus pada Pekerjaan. Untuk Saat Ini...,Entertainment"
"Pertimbangkan untuk menyerahkan kembang api kepada profesional,Entertainment"
"Pelajar India termasuk dalam 10 besar penghargaan sains Intel,Technology"
"Filipina dan Vietnam di Laut Cina Selatan: Aliansi yang Berkembang,Economy"
"Video Destiny Time-Lapse di PS4: Dunia Dalam Game Tampak Indah Saat Bergerak,Technology"
"Minggu Anda dalam Musik: Musik baru Weird Al akan mengubah penggemar menjadi ac - WNEM TV 5,Entertainment"
"Para bintang menyuntikkan kehidupan ke dalam 'Sejuta Cara untuk Mati di Barat',Entertainment"
"Walgreens akan menutup 76 toko obat pada tahun 2014,Economy"
"Walikota LA Menjatuhkan F-Bomb di Parade Kemenangan Piala Stanley [Foto/Video],Entertainment"
"Pembaruan App Store: 14 Juli,Technology"
"Sprint Mencatat Keuntungan Pertama Sejak '07 Saat Kerugian Pelanggan Surut,Technology"
"Ryan Gosling akan memproduseri dan mungkin membintangi film biografi Busby Berkeley,Entertainment"
"Disajikan tanpa komentar: Charlie Sheen mabuk di tempat parkir Taco Bell,Entertainment"
"Nokia menyelesaikan penjualan bisnis handset ke Microsoft Corporation,Technology"
"Puluhan Penonton Konser Dirawat di Rumah Sakit Saat Konser Avicii di Boston — Apa ...,Entertainment"
"Suku Bunga Hipotek untuk Pinjaman 30 Tahun Tergelincir Selama Minggu Ketiga Berturut-turut,Economy"
"Samsung akan menjual S5 India mulai 11 April seharga Rs 51000,Technology"
"Columbus Short Menyangkal Dia Terlibat dalam Pertarungan Sebelum Penangkapan Texas,Entertainment"
"Gadis Bertahan dari Poros Pengangkat Jatuh 35 kaki,Economy"
"FOTO: Ford akan menawarkan Mustang peringatan 50 tahun Edisi Terbatas,Technology"
"VIDEO: 5 fitur teratas ponsel cerdas Amazon Fire,Technology"
"Apakah Anda sudah memesan Surface Pro 3 di muka?,Technology"
"Pendarat Philae milik ESA terbangun setelah tidur nyenyak,Technology"
"Badan POM membawa kasus menarik ke pengadilan tinggi,Economy"
"Kraft Menarik Kembali Beberapa Merek Keju Cottage Karena Penyimpanan yang Tidak Benar,Economy"
"Ketiga Kalinya Beruntung Bagi Microsoft Saat Surface Pro 3 Diluncurkan Dengan Perhatian ...,Technology"
"'Sharknado 2: The Second One' dari SyFy adalah segalanya yang Anda harapkan – dan lebih dari itu,Entertainment"
"Cara menyaksikan hujan meteor baru (Petunjuk: Begadang sampai larut malam),Technology"
"Harga minyak naik karena tanda-tanda pertumbuhan ekonomi AS yang lebih kuat,Economy"
"Jaringan berita TV mengabaikan 'matinya netralitas internet',Technology"
"Kata-kata terakhir dari penerbangan Malaysia Airlines kepada pengendali darat,Economy"
