"tweet,category"
"Bieber menghadapi klaim bahasa rasis,Entertainment"
"GOG.com Akan Merilis Game di Linux Musim Gugur Ini,Technology"
"Harga Netflix Naik: Bagaimana Reaksi Pelanggan?,Economy"
"Energy Future Texas mengajukan perlindungan kebangkrutan,Economy"
"Antisipasi Pemotongan Pembayaran Medicare Advantage Plan Menjadi Marjinal ...,Economy"
"MotoGP: Marquez menang di COTA saat Yamaha mengalami masalah,Technology"
"Phil Jackson kembali ke Knicks,Entertainment"
"Microsoft Surface 3 adalah “Laptop” yang Dipeluk oleh Pengguna,Technology"
"Jenny McCarthy mengumumkan pertunangan di 'The View',Entertainment"
"Katie Holmes berpose topless untuk majalah Glamour,Entertainment"
"Final The Walking Dead: Tidak Ada Lagi Tuan Orang Baik,Entertainment"
"iPad Menyamai Lonjakan Pertumbuhan iPhone,Technology"
"Netflix Memulai Ulang 'The Magic School Bus' Favorit Tahun 90an,Entertainment"
"Diddy Is No More: Sean Combs Menghidupkan Kembali 'Puff Daddy' [VIDEO],Entertainment"
"Bonus manajemen puncak Lloyds berpotensi bernilai lebih dari £27 juta,Economy"
"Laporan mengambil kualitas air pantai,Economy"
"Bruce Jenner Terlihat di LAX Menjelang Pernikahan Kim Kardashian,Entertainment"
"Shailene Woodley dan Pacar Pemeran 'Divergent' Theo James Akan Syuting ...,Entertainment"
"Polisi menelepon untuk menangani Justin Bieber...lagi,Entertainment"
"Mila Kunis yang 'Hamil' mencoba mengalihkan perhatian kita dari rumor bayi dengan Channing ...,Entertainment"
"Spoiler Dancing with the Stars 2014: Gaya Tarian Minggu ke-6 Terungkap,Entertainment"
"Penjualan Chrysler naik 9% untuk bulan Juni di AS,Economy"
"Sedang dalam kuncitara! Chris Brown Diperintahkan Untuk Tetap Di Luar Jeruji Selama Satu Bulan Lagi,Entertainment"
"NJ Night Sky: Temukan Bulan sabit di dekat Venus,Technology"
"'Konsumen akan menikmati tampilan gambar yang realistis namun menakjubkan di Tab S',Technology"
"Angela Bassett akan membawakan kisah hidup Whitney Houston ke TV,Entertainment"
"Dua pertiga minyak serpih AS mungkin tidak dapat diperoleh kembali,Economy"
"Tablet Project Tango Dilengkapi Sensor 3D Sedang Dikembangkan Oleh Google,Technology"
"Penggerak Listrik Mercedes-Benz B-Class 2014 Harganya $42375,Technology"
"GM mendukung RUU yang melarang penyewaan mobil yang ditarik kembali,Technology"
"Stephen Colbert Mendapatkan Kesempatan Pertamanya Melakukan Daftar 10 Teratas Bersama Letterman! Jadi  ...,Entertainment"
"Lebih Banyak Wanita Membuat Kemajuan di Industri Ganja Colorado,Economy"
"Kilang BP Whiting menumpahkan 9 hingga 18 barel minyak -Coast Guard,Economy"
"Tanggal Baru Tur Miley Cyrus 'Bangerz' Diumumkan [Daftar Lengkap Di Sini],Entertainment"
"Wall Street naik pada pembukaan,Economy"
"James Franco menumbangkan dinamika seniman-kritikus dengan menyebut pengulas sedikit menyebalkan,Entertainment"
"Menteri Energi memuji manajemen krisis di Soma,Economy"
"Pernikahan 'Kimye' yang mewah dan bertabur bintang diresmikan oleh So. Florida masa lalu - WSVN-TV ...,Entertainment"
"Genentech setuju untuk mengakuisisi Seragon Pharmaceuticals,Economy"
"George dari Fed Melihat Inflasi Meningkat Menuju Target 2%.,Economy"
"GM Menarik Kembali 60K Saturnus Karena Cacat Perpindahan Gigi,Technology"
"Raksasa Makanan Menuntut untuk Memblokir Undang-Undang Pelabelan GMO di Vermont,Economy"
"Merger Fret Kanada Dengan Burger King Akan Mengubah Tim Hortons,Economy"
"AT&T Samsung Galaxy S5 Active Kini Bocor,Technology"
"Twitter Jatuh seiring Pertumbuhan Instagram,Technology"
"Ancaman terhadap terbukanya internet: Studi,Technology"
"Britney Spears menggugat karena hidungnya patah,Entertainment"
"Samsung Galaxy S5 memiliki kamera smartphone terbaik menurut DxOMark,Technology"
"Macaulay Culkin berhenti dari pertunjukan setelah penonton mencemooh dan melemparkan bir,Entertainment"
"Janet Yellen Berbicara Lebih Banyak Lagi tentang Persyaratan Modal Bank,Economy"
"Menangkan buku Dawn of the Planet of the Apes dari Titan,Entertainment"
"Pemegang tidak akan bertemu dengan Bank of America mengenai penyelesaian pinjaman rumah,Economy"
"Manusia mengumpulkan lebih dari $35000 di Kickstarter untuk membuat salad kentang,Entertainment"
"Saudara Kardashian Dikecam oleh Kritikus karena Mengirim SMS di MTV Video Music Awards ...,Entertainment"
"Ulasan: The Normal Heart dari HBO Datang Terlambat Untuk Berdetak Cukup Keras,Entertainment"
"Analisis Fundamental NZD/USD Prakiraan 31 Maret 2014,Economy"
"Toyota Camry 2015 menghadirkan 'desain ulang menyeluruh' [dengan jajak pendapat],Economy"
"Facebook menciptakan internet paralel di pasar negara berkembang,Technology"
"Rolf Harris bersalah: DJ tidak pernah percaya dia mesum 'sampai dia meraba-raba payudaraku',Entertainment"
"Cara Membuka Kunci Multiplayer Watch Dogs,Technology"
"Kunjungan pejabat pemerintah secara tiba-tiba ke pabrik Microsoft di China,Technology"
"Citigroup akan membayar US$7 miliar dalam penyelidikan sub-prime mortgage,Economy"
"Jumat tanggal 13 dan Bulan Purnama Bertepatan,Technology"
"Kesepakatan Oculus: Apakah Facebook mengikuti jejak Google?,Technology"
"Mahkamah Agung AS mendukung rencana EPA untuk mengurangi emisi karbon dari pembangkit listrik,Economy"
"VIDEO: Host Web Menampar FCC Dengan Kecepatan Dial-Up Melebihi Netralitas Net,Technology"
"CMS untuk mempermanis kesepakatan Medicare Advantage,Economy"
"Kontrak berjangka tembaga dan bijih besi dicekam oleh “penjualan panik”,Economy"
"Huawei Berbicara tentang Desain Ascend P7,Technology"
"Hayden Panettiere sedang menantikan kelahiran anak pertama dari tunangannya Wladimir Klitschko,Entertainment"
"'Sabotase' merupakan serangan terhadap indra,Entertainment"
"Steve Wozniak menjelaskan Netralitas Bersih kepada FCC,Technology"
"Hujan meteor baru mulai muncul pada hari Jumat,Technology"
"GM menunjuk Jeff Boyer sebagai kepala keselamatan global,Technology"
"Bug Heartbleed: Kata sandi apa yang perlu Anda ubah,Technology"
"Supermicro® Memamerkan Solusi Server GPU Terluas di Industri untuk HPC ...,Technology"
"BMW mengincar kenaikan produksi di AS untuk mendorong rekor penjualan,Economy"
"Ulasan: 'Wanita Lain' terlalu berlebihan,Entertainment"
"'The View' mempersiapkan pencarian host baru (dengan video),Entertainment"
"Aplikasi Ketapel Facebook Muncul Kembali Setelah Kebocoran,Technology"
"AAA: Harga bahan bakar yang tinggi tidak akan membuat pengendara berhenti berkendara,Economy"
"Rekap 'American Idol': Jena Irene dan Caleb Johnson adu mulut,Entertainment"
"Serial TV 'Halo' Steven Spielberg Ditetapkan untuk Musim Gugur 2015,Technology"
"Harga minyak naik karena permasalahan pasokan di Nigeria dan pertumbuhan AS,Economy"
"Video: Induk beruang yang protektif menyelamatkan anak kecil dari jalan yang sibuk baru Beruang hitam ...,Entertainment"
"Lenovo ThinkPad 10: 3 Fitur Bisnis Teratas,Technology"
"SELEKSI RABU YANG BIJAKSANA,Technology"
"Tesla Motors akan mulai menjual kendaraan Model 3 senilai $35000 pada tahun 2017,Technology"
"Lululemon Athletica inc. (LULU) – Perubahan Peringkat Mingguan Analis,Economy"
"'Hak untuk dilupakan' oleh Google mungkin berguna untuk kekacauan Uni Eropa,Technology"
"juri untuk pembantu Madoff menganggap keputusan itu mudah,Economy"
"Perangkat wearable Apple dikabarkan akan debut dengan iPhone 6 pada bulan September,Technology"
"Banksy memperkenalkan karya seni baru - tapi di manakah itu?,Entertainment"
"Para ilmuwan memecahkan misteri kapal berusia berabad-abad yang terkubur di bawah World Trade Center,Technology"
"Putra Ciara & Future Dinamakan Masa Depan,Entertainment"
"Saham-saham AS melemah,Economy"
"Jaringan seni dan kerajinan Michaels mengumpulkan $472 juta dalam IPO,Economy"
"Euro Anjlok Tajam terhadap Dolar seiring ECB Mengumumkan Kemungkinan Tindakan,Economy"
"Dave Grohl Mendapatkan Acara TVnya Sendiri,Entertainment"
"Penjualan fesyen naik di bulan Mei meskipun terjadi perlambatan ritel secara keseluruhan,Economy"
"Microsoft Mengirimkan 5 Juta Konsol Xbox One ke Seluruh Dunia,Technology"
"Tarian Michael Jackson Siswa Sekolah Menengah Akan Membuat Anda Terpesona: Pertunjukan Bakat ...,Entertainment"
"Once Upon A Time menampilkan Georgina Haig sebagai Elsa dari Disney's Frozen,Entertainment"
"Indeks kepercayaan bisnis Jerman Ifo turun pada bulan Agustus,Economy"
"Boeing dan Chiquita adalah penggerak pasar yang besar,Economy"
"Pedoman FCC yang baru dapat melemahkan netralitas bersih,Technology"
"Cara memeriksa kerentanan perangkat Android Anda terhadap bug Heartbleed,Technology"
"Berlian seukuran Bumi di luar angkasa,Technology"
"Mengapa Saham DSW Inc (DSW) Anjlok Saat Ini,Economy"
"Apple akan merilis iPad terbesar yang pernah ada pada tahun depan,Technology"
"Penyelesaian SunTrust menunjukkan masalah hipotek masih ada,Economy"
"Grafik IPCC hari ini: bagaimana kita menggandakan emisi CO2 fosil dalam waktu 40 tahun,Technology"
"Brian Williams Rap ke 'Gin and Juice' di Mash-Up 'Tonight Show' Jimmy Fallon ...,Entertainment"
"Foto: Jelajahi rumah besar yang dibeli Robert Pattinson dengan uang 'Twilight' miliknya,Entertainment"
"'YouTube' Yahoo mungkin debut musim panas ini,Technology"
"Bagaimana Julianna Margulies Bersalah pada Josh Charles,Entertainment"
"Pasar tidak tergerak oleh kabar baik,Economy"
"UE Tetapkan 15 Target Baru Sanksi Ukraina,Economy"
"Sbarro Lagi Mengajukan Kebangkrutan,Economy"
"Miley Cyrus memukau penonton di Leeds,Entertainment"
"17 April Pengarahan Prapasar: 10 Hal yang Harus Anda Ketahui,Economy"
"Produksi mesin Mercedes C-Class dimulai di pabrik Tennessee,Technology"
"Klip TPL Cara Makan Panci: Lebih Sedikit Lebih Banyak Klip TPL,Entertainment"
"Beyonce masuk dalam daftar 100 Orang Paling Berpengaruh versi majalah Time.,Entertainment"
"Justin Bieber dan Selena terlihat bersama di Coachella,Entertainment"
"Minat OTT Memanas,Entertainment"
"Transisi aktor dari TV ke film penuh dengan risiko,Entertainment"
"George Clooney & Tokoh Hotel Vegas Steve Wynn Terlibat Pertengkaran Panas ...,Entertainment"
"Nintendo menghadapi Skylanders dan Disney Infinity dengan patung-patung baru,Technology"
"Indeks Dolar AS (DXY) turun hingga ke level terendah 22 minggu,Economy"
"Emas tergelincir di bawah level tertinggi 3 bulan menjelang data pekerjaan dan perdagangan AS,Economy"
"Ryan Gosling ingin Rachel McAdams MATI Set Notebook 09:03,Entertainment"
"Laporan: Tiongkok Menyelidiki Microsoft atas Monopoli Sistem Operasi,Technology"
"Box Office: 'Noah' Dibuka Setara dengan 'Gravity' di Meksiko,Entertainment"
"LAPORAN OBLIGASI: Imbal Hasil Treasury Naik Karena Sinyal Kenaikan Suku Bunga Carney,Economy"
"Berita TWTR: Sharknado 2 Mengambil alih Twitter,Entertainment"
"IPO Alibaba berarti banyak uang bagi Yahoo untuk dibelanjakan pada lebih banyak akuisisi,Economy"
"Solange Knowles menyerang Jay Z di lift di pesta setelah Met Gala,Entertainment"
"Kemeja Anak Ditarik karena Menyerupai Seragam Kamp Nazi,Entertainment"
"Shell memotong kepemilikannya di Woodside Australia dengan penjualan senilai $5 miliar,Economy"
"Oscar Isaac berbicara 'menyegarkan' 'Star Wars: Episode VII',Entertainment"
"PERHATIKAN: Drake menyamar sebagai Manny Pacquiao di sampul 'Let it Go',Entertainment"
"Kim Kardashian yang Sangat Melengkung Telanjang Di NYC,Entertainment"
"Beyonce Tampil di Sampul 'Daftar 100 Orang Paling Berpengaruh' Majalah TIME,Entertainment"
"Ulasan Galaxy Tab S: Tablet Samsung yang kami tunggu-tunggu mungkin sudah terlambat,Technology"
"'Bintang Lima': Kisah masa depan tentang budaya geng Brooklyn di Tribeca ...,Entertainment"
"Victoria Beckham Kembali Ke Akar Inggris di Sampul Vogue UK (FOTO),Entertainment"
"Android Wear: Google mengarahkan Apple ke postingan dengan OS yang dirancang untuk jam tangan pintar,Technology"
"PEMBARUAN 1-Williams Cos akan membeli saham di Access Midstream Partners seharga $3 miliar ...,Economy"
"Para ilmuwan menemukan asteroid dengan sistem cincin yang luar biasa,Technology"
"Bumi dilanda 26 dampak asteroid berskala bom atom sejak tahun 2000,Technology"
"Para ahli memperkirakan cuaca hangat akan memulihkan perekonomian,Economy"
"Teori Big Bang ditunda di tengah negosiasi kontrak,Entertainment"
"Citigroup Menyelesaikan Permintaan Sekuritas Hipotek sebesar $7 Miliar,Economy"
"Raksasa farmasi mencapai kesepakatan layanan kesehatan senilai $16 miliar,Economy"
"Daimler menguji truk self-driving yang rencananya akan diproduksi pada tahun 2025,Economy"
"EPA Mengincar Aturan Federal Tentang Pengungkapan Cairan Fracking,Economy"
"Amazon tunduk pada tekanan penulis dalam sengketa elektronik,Economy"
"Pendapatan Wells Fargo Diproyeksikan Meningkat,Economy"
"Selena Gomez Memecat Orangtuanya: Ini Tentang 'Kemerdekaan Bukan Keretakan Keluarga',Entertainment"
"Geografi Baru Utang Konsumen AS,Economy"
"Inggris siap melakukan 'negosiasi keras' dengan Pfizer,Economy"
"Frankie Knuckles: Dunia musik memberi penghormatan kepada house DJ,Entertainment"
"Temukan Tweet pertama semua orang saat Twitter berusia 8 tahun,Technology"
"3 Hal Yang Harus Diketahui Setiap Orang Tentang Alibaba dan IPO-nya,Economy"
"Apple dilaporkan sedang mencari terobosan dalam streaming TV dengan bekerja sama dengan ...,Technology"
"Leslie Jones dari SNL Bercanda Tentang Perbudakan Dengan Cara Yang Tidak Seperti Wanita Dan Banyak Lagi ...,Entertainment"
"Rekap 'Mad Men': Kisah dua kota,Entertainment"
"Aktor menulis berita kematiannya sendiri,Entertainment"
"Layar safir iPhone 6 bocor dan tidak bisa dihancurkan,Technology"
"Netflix merilis trailer Jim Jefferies untuk 'Bare' dan Anda harus menontonnya (Video),Entertainment"
"Pembuat Candy Crush King dalam debut Wall Street senilai $500 juta,Economy"
"Akankah Pasar Bereaksi terhadap Data Perekonomian Domestik yang Kuat? - Ikhtisar Ekonomi,Economy"
"Kenaikan RPT-FOREX-Dolar terpangkas setelah data pekerjaan sektor swasta AS,Economy"
"Pedagang Saham Membeli Opsi Panggilan Urban Outfitters (URBN) dalam Jumlah Besar,Economy"
"Eksklusif: Snyder duduk bersama Sentinel,Economy"
"Raksasa Farmasi India dalam Penggabungan $4 Miliar,Economy"
"Hugh Jackman berbicara tentang ketegangan adegan telanjang di Aussie X-Men: Days of Future Past ...,Entertainment"
"BoE: Suku bunga rendah membuat bisnis tetap bertahan namun menghambat produktivitas,Economy"
"Netflix menyerukan netralitas bersih yang kuat untuk mencegah guncangan OTT,Technology"
"Wal-Mart mengambil GameStop di game bekas,Economy"
"Bing Microsoft mulai menerima permintaan 'hak untuk dilupakan',Technology"
"Gwyneth Paltrow Chris Martin Berpisah: Aktris dan Frontman Coldplay Terpisah ...,Entertainment"
"Goldman Mengurangi Bearish Pada Tesla Motors – TSLA,Economy"
"Rumor kehamilan Kate Middleton: Duchess hamil lagi dengan bayi lagi?,Entertainment"
"Pernikahan Gazprom yang Cocok dengan Tiongkok Sudah Lama Di ...,Economy"
"Demi Lovato berbicara tentang potensi kolaborasi dengan Lance Bass,Entertainment"
"Nilai tukar Euro terhadap Dolar AS (EUR/USD) diperkirakan akan melemah sepanjang ...,Economy"
"Robin Thicke menjawab pertanyaan penggemar dengan #AskThicke di Twitter,Entertainment"
"Ulasan 'How To Train Your Dragon 2': Ini adalah sekuel langka yang terus maju ...,Entertainment"
"Laporan: AT&T Mengincar Merger Dengan DirecTV,Economy"
"Pembuat Berita: Dr Dre,Technology"
"Jessica Simpson Menikah dengan Eric Johnson dari NFL,Entertainment"
"Skema Telepon Telah Menjaring Peniru IRS Setidaknya Satu Juta Dolar,Economy"
"Lithium Technologies mendapatkan lebih banyak Klout sosial seharga $200 juta,Economy"
"Kekhawatiran Irak memukul saham-saham Eropa,Economy"
"Peraih Nobel Garcia Garcia Marquez meninggal pada usia 87 tahun,Entertainment"
"Comedy Central Menemukan Penggantinya untuk Stephen Colbert,Entertainment"
"Pemenang Grammy/Oscar bergabung dengan tim ganja surat kabar Colorado,Entertainment"
"Edgar Wright Menyusut Dari 'Ant Man' Marvel Karena Perbedaan Kreatif,Entertainment"
"Obligasi adalah investasi yang ramah tamah dan canggih,Economy"
"Trailer Baru Jupiter Ascending dari Wachowskis!,Entertainment"
"Miley Cyrus Suruh Fans Bermesraan di Comeback Show,Entertainment"
"Video Avril Lavigne untuk 'Hello Kitty' ditarik setelah mendapat kritik luas | video,Entertainment"
"Christina Chong Mendapat Peran Kecil dalam 'Star Wars: Episode VII',Entertainment"
"SanDisk Akan Mengakuisisi Fusion-io,Economy"
"Laporan - Regulator mencari pertumpahan darah: ingin eksekutif senior perusahaan terkemuka dipecat,Economy"
"Apple memberikan saham kepada eksekutif baru Angela Ahrendt senilai $68 juta,Economy"
"Rekap '24: Live Another Day': Tergila-gila dengan Drone,Entertainment"
"Perguruan tinggi New York menawarkan kursus Sosiologi tentang Miley Cyrus,Entertainment"
"Pfizer Kecewa Dengan AstraZeneca,Economy"
"Hollywood Menjadi Lezat Dengan Rencana Baru Untuk Mengubah Peeps Menjadi Film Animasi,Entertainment"
"Minyak mencapai puncaknya dalam sembilan bulan setelah kekerasan di Irak,Economy"
"EUR/USD melemah karena data inflasi Jerman yang lemah,Economy"
"Sesuatu yang besar sedang terjadi di Jupiter,Technology"
"Neil Patrick Harris ingin menunjukkan ular celananya kepada Anda.,Entertainment"
"Tur dimulai saat Jagger berjuang,Entertainment"
"Supermoon menarik perhatian para fotografer,Technology"
"Benedict Cumberbatch menampilkan sosok necis dalam setelan cerdas saat dia membuat film tahun tujuh puluhan ...,Entertainment"
"Mengapa Anda harus peduli dengan Alibaba,Economy"
"Heaven is For Real tidak akan dirilis di bioskop Inggris,Entertainment"
"Beyonce membuat penampilan kejutan di Coachella,Entertainment"
"Solange Knowles Secara Fisik Mengecam Jay Z,Entertainment"
"ROB OWEN: 'Orphan Black' BBC Amerika kembali,Entertainment"
"Eve menyuruh tamu pernikahan untuk mengenakan pakaian pantai,Entertainment"
"Saham: Ini adalah pertunjukan Janet Yellen minggu ini,Economy"
"Google mengeluarkan $1 miliar untuk Twitch,Technology"
"Gedung Putih Ingin Melindungi Lebah? Rencana Memorandum Presiden Untuk...,Technology"
"NZD menguat terhadap euro,Economy"
"Kim Kardashian kemungkinan akan kembali meluncurkan karir popnya,Entertainment"
"Beyonce dan Jay Z merilis trailer bertabur bintang untuk Run menjelang tur bersama mereka ...,Entertainment"
"Apakah Kompensasi Eksekutif Coca-Cola Salah?,Economy"
"Saham AS ditutup lebih tinggi karena data perusahaan,Economy"
"Penjualan Coach anjlok seiring memanasnya pasar tas tangan,Economy"
"Penutupan AS: Saham turun setelah Yellen memberikan sinyal kenaikan suku bunga pertama,Economy"
"Nintendo Menjanjikan Pengembalian Keuntungan – Tetap Keras Kepala Terhadap Port Seluler,Technology"
"Ronald McDonald: Raja Makanan Cepat Saji Mengubah Penampilannya & Bergabung dengan Twitter,Economy"
